pizza_id,order_id,quantity,order_date,unit_price,total_price,pizza_size,pizza_category,pizza_name
349,144,1,01-03-2015,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
350,144,1,01-03-2015,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
351,144,1,01-03-2015,20.75,20.75,L,Supreme,The Spicy Italian Pizza
352,144,1,01-03-2015,16.75,16.75,M,Chicken,The Thai Chicken Pizza
353,144,1,01-03-2015,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
354,145,1,01-03-2015,12,12,S,Classic,The Greek Pizza
355,146,1,01-03-2015,20.75,20.75,L,Chicken,The California Chicken Pizza
356,146,1,01-03-2015,14.75,14.75,M,Veggie,The Four Cheese Pizza
357,146,1,01-03-2015,13.25,13.25,M,Classic,The Hawaiian Pizza
358,147,1,01-03-2015,25.5,25.5,XL,Classic,The Greek Pizza
359,148,1,01-03-2015,12,12,S,Veggie,The Mediterranean Pizza
360,149,1,01-03-2015,16,16,M,Veggie,The Spinach and Feta Pizza
361,150,1,01-03-2015,12.5,12.5,M,Classic,The Pepperoni Pizza
362,151,1,01-03-2015,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
363,151,1,01-03-2015,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
364,152,1,01-03-2015,10.5,10.5,S,Classic,The Hawaiian Pizza
365,152,1,01-03-2015,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
366,152,1,01-03-2015,12.75,12.75,S,Chicken,The Thai Chicken Pizza
367,152,1,01-03-2015,16,16,M,Classic,The Greek Pizza
368,153,1,01-03-2015,16,16,M,Veggie,The Mexicana Pizza
369,154,1,01-03-2015,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
370,155,1,01-03-2015,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
371,155,1,01-03-2015,20.5,20.5,L,Classic,The Napolitana Pizza
372,155,1,01-03-2015,15.25,15.25,L,Classic,The Pepperoni Pizza
373,155,1,01-03-2015,20.75,20.75,L,Supreme,The Pepper Salami Pizza
374,156,1,01-03-2015,16,16,M,Classic,The Napolitana Pizza
375,156,1,01-03-2015,20.75,20.75,L,Chicken,The Thai Chicken Pizza
376,157,1,01-03-2015,20.75,20.75,L,Supreme,The Italian Supreme Pizza
377,157,1,01-03-2015,16,16,M,Veggie,The Mediterranean Pizza
378,157,1,01-03-2015,16.25,16.25,M,Supreme,The Sicilian Pizza
379,157,1,01-03-2015,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
380,158,1,01-03-2015,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
381,158,1,01-03-2015,16.75,16.75,M,Chicken,The Thai Chicken Pizza
382,159,1,01-03-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
383,159,1,01-03-2015,16.75,16.75,M,Chicken,The Thai Chicken Pizza
384,160,1,01-03-2015,16,16,M,Classic,The Classic Deluxe Pizza
385,161,1,01-03-2015,10.5,10.5,S,Classic,The Hawaiian Pizza
386,161,1,01-03-2015,16.5,16.5,M,Supreme,The Spicy Italian Pizza
387,161,1,01-03-2015,25.5,25.5,XL,Classic,The Greek Pizza
388,162,1,01-03-2015,12,12,S,Classic,The Big Meat Pizza
389,163,1,01-03-2015,13.25,13.25,M,Classic,The Hawaiian Pizza
390,163,1,01-03-2015,15.25,15.25,L,Classic,The Pepperoni Pizza
391,163,1,01-03-2015,16,16,M,Classic,The Greek Pizza
392,164,1,01-03-2015,20.75,20.75,L,Chicken,The California Chicken Pizza
393,164,1,01-03-2015,12.5,12.5,M,Classic,The Pepperoni Pizza
394,165,1,01-03-2015,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
395,166,1,01-03-2015,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
396,167,1,01-03-2015,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
397,167,1,01-03-2015,16.5,16.5,M,Supreme,The Italian Supreme Pizza
398,167,1,01-03-2015,12.5,12.5,M,Classic,The Pepperoni Pizza
399,168,1,01-03-2015,12,12,S,Classic,The Big Meat Pizza
400,168,1,01-03-2015,16,16,M,Veggie,The Vegetables + Vegetables Pizza
401,169,1,01-03-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
402,169,1,01-03-2015,12,12,S,Classic,The Italian Capocollo Pizza
403,169,1,01-03-2015,16.25,16.25,M,Supreme,The Sicilian Pizza
404,170,1,01-03-2015,16.5,16.5,L,Classic,The Hawaiian Pizza
405,171,1,01-03-2015,16,16,M,Classic,The Napolitana Pizza
406,172,1,01-03-2015,12,12,S,Classic,The Napolitana Pizza
407,172,1,01-03-2015,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
408,172,1,01-03-2015,20.75,20.75,L,Chicken,The Thai Chicken Pizza
409,173,1,01-03-2015,16.75,16.75,M,Chicken,The California Chicken Pizza
410,173,1,01-03-2015,16,16,M,Classic,The Classic Deluxe Pizza
411,173,1,01-03-2015,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
412,174,1,01-03-2015,12,12,S,Classic,The Big Meat Pizza
413,174,1,01-03-2015,20.75,20.75,L,Chicken,The California Chicken Pizza
414,174,1,01-03-2015,16.75,16.75,M,Chicken,The California Chicken Pizza
415,174,1,01-03-2015,16,16,M,Classic,The Italian Capocollo Pizza
416,175,1,01-03-2015,20.75,20.75,L,Supreme,The Italian Supreme Pizza
417,176,1,01-03-2015,20.75,20.75,L,Chicken,The California Chicken Pizza
418,176,1,01-03-2015,16.5,16.5,M,Supreme,The Pepper Salami Pizza
419,177,1,01-03-2015,12,12,S,Classic,The Napolitana Pizza
420,177,1,01-03-2015,20.75,20.75,L,Chicken,The Thai Chicken Pizza
421,178,1,01-03-2015,20.75,20.75,L,Supreme,The Pepper Salami Pizza
422,179,1,01-03-2015,16.5,16.5,L,Classic,The Hawaiian Pizza
423,179,1,01-03-2015,16.25,16.25,M,Supreme,The Sicilian Pizza
424,179,1,01-03-2015,12,12,S,Veggie,The Vegetables + Vegetables Pizza
425,180,1,01-03-2015,20.5,20.5,L,Classic,The Classic Deluxe Pizza
426,180,1,01-03-2015,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
427,181,1,01-03-2015,20.25,20.25,L,Veggie,The Mexicana Pizza
428,182,1,01-03-2015,23.65,23.65,S,Supreme,The Brie Carre Pizza
429,182,1,01-03-2015,20.75,20.75,L,Supreme,The Pepper Salami Pizza
430,183,1,01-03-2015,16,16,M,Classic,The Napolitana Pizza
431,183,1,01-03-2015,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
432,183,1,01-03-2015,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
433,184,1,01-03-2015,16.5,16.5,L,Classic,The Hawaiian Pizza
434,185,1,01-03-2015,16.25,16.25,M,Supreme,The Sicilian Pizza
435,185,1,01-03-2015,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
436,186,1,01-03-2015,20.25,20.25,L,Veggie,The Mexicana Pizza
437,186,1,01-03-2015,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
438,186,1,01-03-2015,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
439,186,1,01-03-2015,20.75,20.75,L,Chicken,The Thai Chicken Pizza
440,187,1,01-03-2015,18.5,18.5,L,Veggie,The Five Cheese Pizza
441,187,1,01-03-2015,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
442,188,1,01-03-2015,18.5,18.5,L,Veggie,The Five Cheese Pizza
443,188,1,01-03-2015,9.75,9.75,S,Classic,The Pepperoni Pizza
444,188,1,01-03-2015,20.75,20.75,L,Supreme,The Pepper Salami Pizza
445,189,2,01-03-2015,12,24,S,Classic,The Big Meat Pizza
446,189,1,01-03-2015,12.75,12.75,S,Chicken,The Thai Chicken Pizza
447,190,1,01-03-2015,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
448,190,1,01-03-2015,14.75,14.75,M,Veggie,The Four Cheese Pizza
449,190,1,01-03-2015,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
450,190,1,01-03-2015,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
451,191,1,01-03-2015,20.75,20.75,L,Chicken,The California Chicken Pizza
452,191,1,01-03-2015,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
453,192,1,01-03-2015,12.25,12.25,S,Supreme,The Sicilian Pizza
454,192,1,01-03-2015,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
455,193,1,01-03-2015,12,12,S,Classic,The Big Meat Pizza
456,193,1,01-03-2015,16.75,16.75,M,Chicken,The California Chicken Pizza
457,193,2,01-03-2015,20.75,41.5,L,Chicken,The Chicken Alfredo Pizza
458,194,1,01-03-2015,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
459,195,1,01-03-2015,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
460,196,1,01-03-2015,12.25,12.25,S,Supreme,The Sicilian Pizza
461,196,1,01-03-2015,16.5,16.5,M,Supreme,The Spicy Italian Pizza
462,196,1,01-03-2015,16,16,M,Veggie,The Vegetables + Vegetables Pizza
463,197,1,01-03-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
464,197,1,01-03-2015,20.5,20.5,L,Classic,The Italian Capocollo Pizza
465,197,1,01-03-2015,21,21,L,Veggie,The Italian Vegetables Pizza
466,197,1,01-03-2015,20.75,20.75,L,Supreme,The Soppressata Pizza
467,198,1,01-03-2015,12,12,S,Classic,The Big Meat Pizza
468,198,1,01-03-2015,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
469,199,1,01-03-2015,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
470,200,1,01-03-2015,25.5,25.5,XL,Classic,The Greek Pizza
471,201,1,01-03-2015,16.25,16.25,M,Supreme,The Calabrese Pizza
472,201,1,01-03-2015,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
473,201,1,01-03-2015,20.75,20.75,L,Supreme,The Italian Supreme Pizza
474,201,1,01-03-2015,25.5,25.5,XL,Classic,The Greek Pizza
475,202,1,01-03-2015,12.75,12.75,S,Chicken,The California Chicken Pizza
476,203,1,01-04-2015,20.75,20.75,L,Chicken,The California Chicken Pizza
477,203,1,01-04-2015,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
478,203,1,01-04-2015,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
479,203,1,01-04-2015,12,12,S,Classic,The Greek Pizza
480,204,1,01-04-2015,20.75,20.75,L,Supreme,The Spicy Italian Pizza
481,205,1,01-04-2015,12.75,12.75,S,Chicken,The California Chicken Pizza
482,205,1,01-04-2015,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
483,205,1,01-04-2015,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
484,206,1,01-04-2015,16,16,M,Classic,The Napolitana Pizza
485,206,1,01-04-2015,9.75,9.75,S,Classic,The Pepperoni Pizza
486,206,1,01-04-2015,20.75,20.75,L,Supreme,The Spicy Italian Pizza
487,207,1,01-04-2015,20.75,20.75,L,Supreme,The Spicy Italian Pizza
488,208,1,01-04-2015,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
489,208,1,01-04-2015,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
490,208,1,01-04-2015,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
491,208,1,01-04-2015,12.5,12.5,M,Classic,The Pepperoni Pizza
492,208,1,01-04-2015,16,16,M,Classic,The Greek Pizza
493,209,1,01-04-2015,20.75,20.75,L,Chicken,The California Chicken Pizza
494,210,1,01-04-2015,12,12,S,Veggie,The Spinach and Feta Pizza
495,211,1,01-04-2015,9.75,9.75,S,Classic,The Pepperoni Pizza
496,212,1,01-04-2015,20.5,20.5,L,Classic,The Italian Capocollo Pizza
497,213,1,01-04-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
498,214,1,01-04-2015,20.5,20.5,L,Classic,The Italian Capocollo Pizza
499,214,1,01-04-2015,16.5,16.5,M,Supreme,The Italian Supreme Pizza
500,214,1,01-04-2015,12,12,S,Veggie,The Mexicana Pizza
