pizza_id,order_id,quantity,order_date,unit_price,total_price,pizza_size,pizza_category,pizza_name
457,193,2,01-03-2015,20.75,41.5,L,Chicken,The Chicken Alfredo Pizza
452,191,1,01-03-2015,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
469,199,1,01-03-2015,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
472,201,1,01-03-2015,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
345,144,1,01-03-2015,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
370,155,1,01-03-2015,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
425,180,1,01-03-2015,20.5,20.5,L,Classic,The Classic Deluxe Pizza
332,141,1,01-03-2015,16,16,M,Classic,The Classic Deluxe Pizza
384,160,1,01-03-2015,16,16,M,Classic,The Classic Deluxe Pizza
410,173,1,01-03-2015,16,16,M,Classic,The Classic Deluxe Pizza
335,143,1,01-03-2015,12,12,S,Classic,The Classic Deluxe Pizza
329,139,1,01-03-2015,18.5,18.5,L,Veggie,The Five Cheese Pizza
346,144,1,01-03-2015,18.5,18.5,L,Veggie,The Five Cheese Pizza
440,187,1,01-03-2015,18.5,18.5,L,Veggie,The Five Cheese Pizza
442,188,1,01-03-2015,18.5,18.5,L,Veggie,The Five Cheese Pizza
326,138,1,01-03-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
347,144,1,01-03-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
382,159,1,01-03-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
401,169,1,01-03-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
463,197,1,01-03-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
356,146,1,01-03-2015,14.75,14.75,M,Veggie,The Four Cheese Pizza
448,190,1,01-03-2015,14.75,14.75,M,Veggie,The Four Cheese Pizza
367,152,1,01-03-2015,16,16,M,Classic,The Greek Pizza
391,163,1,01-03-2015,16,16,M,Classic,The Greek Pizza
354,145,1,01-03-2015,12,12,S,Classic,The Greek Pizza
358,147,1,01-03-2015,25.5,25.5,XL,Classic,The Greek Pizza
387,161,1,01-03-2015,25.5,25.5,XL,Classic,The Greek Pizza
470,200,1,01-03-2015,25.5,25.5,XL,Classic,The Greek Pizza
474,201,1,01-03-2015,25.5,25.5,XL,Classic,The Greek Pizza
333,142,1,01-03-2015,16,16,M,Veggie,The Green Garden Pizza
336,143,1,01-03-2015,16.5,16.5,L,Classic,The Hawaiian Pizza
404,170,1,01-03-2015,16.5,16.5,L,Classic,The Hawaiian Pizza
422,179,1,01-03-2015,16.5,16.5,L,Classic,The Hawaiian Pizza
433,184,1,01-03-2015,16.5,16.5,L,Classic,The Hawaiian Pizza
357,146,1,01-03-2015,13.25,13.25,M,Classic,The Hawaiian Pizza
389,163,1,01-03-2015,13.25,13.25,M,Classic,The Hawaiian Pizza
364,152,1,01-03-2015,10.5,10.5,S,Classic,The Hawaiian Pizza
385,161,1,01-03-2015,10.5,10.5,S,Classic,The Hawaiian Pizza
464,197,1,01-03-2015,20.5,20.5,L,Classic,The Italian Capocollo Pizza
415,174,1,01-03-2015,16,16,M,Classic,The Italian Capocollo Pizza
402,169,1,01-03-2015,12,12,S,Classic,The Italian Capocollo Pizza
376,157,1,01-03-2015,20.75,20.75,L,Supreme,The Italian Supreme Pizza
416,175,1,01-03-2015,20.75,20.75,L,Supreme,The Italian Supreme Pizza
473,201,1,01-03-2015,20.75,20.75,L,Supreme,The Italian Supreme Pizza
397,167,1,01-03-2015,16.5,16.5,M,Supreme,The Italian Supreme Pizza
327,138,1,01-03-2015,21,21,L,Veggie,The Italian Vegetables Pizza
465,197,1,01-03-2015,21,21,L,Veggie,The Italian Vegetables Pizza
380,158,1,01-03-2015,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
322,137,1,01-03-2015,20.25,20.25,L,Veggie,The Mediterranean Pizza
377,157,1,01-03-2015,16,16,M,Veggie,The Mediterranean Pizza
359,148,1,01-03-2015,12,12,S,Veggie,The Mediterranean Pizza
427,181,1,01-03-2015,20.25,20.25,L,Veggie,The Mexicana Pizza
436,186,1,01-03-2015,20.25,20.25,L,Veggie,The Mexicana Pizza
337,143,1,01-03-2015,16,16,M,Veggie,The Mexicana Pizza
368,153,1,01-03-2015,16,16,M,Veggie,The Mexicana Pizza
371,155,1,01-03-2015,20.5,20.5,L,Classic,The Napolitana Pizza
374,156,1,01-03-2015,16,16,M,Classic,The Napolitana Pizza
405,171,1,01-03-2015,16,16,M,Classic,The Napolitana Pizza
430,183,1,01-03-2015,16,16,M,Classic,The Napolitana Pizza
406,172,1,01-03-2015,12,12,S,Classic,The Napolitana Pizza
419,177,1,01-03-2015,12,12,S,Classic,The Napolitana Pizza
373,155,1,01-03-2015,20.75,20.75,L,Supreme,The Pepper Salami Pizza
421,178,1,01-03-2015,20.75,20.75,L,Supreme,The Pepper Salami Pizza
429,182,1,01-03-2015,20.75,20.75,L,Supreme,The Pepper Salami Pizza
444,188,1,01-03-2015,20.75,20.75,L,Supreme,The Pepper Salami Pizza
418,176,1,01-03-2015,16.5,16.5,M,Supreme,The Pepper Salami Pizza
338,143,1,01-03-2015,15.25,15.25,L,Classic,The Pepperoni Pizza
372,155,1,01-03-2015,15.25,15.25,L,Classic,The Pepperoni Pizza
390,163,1,01-03-2015,15.25,15.25,L,Classic,The Pepperoni Pizza
361,150,1,01-03-2015,12.5,12.5,M,Classic,The Pepperoni Pizza
393,164,1,01-03-2015,12.5,12.5,M,Classic,The Pepperoni Pizza
398,167,1,01-03-2015,12.5,12.5,M,Classic,The Pepperoni Pizza
323,137,1,01-03-2015,9.75,9.75,S,Classic,The Pepperoni Pizza
443,188,1,01-03-2015,9.75,9.75,S,Classic,The Pepperoni Pizza
348,144,1,01-03-2015,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
449,190,1,01-03-2015,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
426,180,1,01-03-2015,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
450,190,1,01-03-2015,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
394,165,1,01-03-2015,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
330,140,1,01-03-2015,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
339,143,1,01-03-2015,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
369,154,1,01-03-2015,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
395,166,1,01-03-2015,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
328,138,1,01-03-2015,16.25,16.25,M,Supreme,The Sicilian Pizza
378,157,1,01-03-2015,16.25,16.25,M,Supreme,The Sicilian Pizza
403,169,1,01-03-2015,16.25,16.25,M,Supreme,The Sicilian Pizza
423,179,1,01-03-2015,16.25,16.25,M,Supreme,The Sicilian Pizza
434,185,1,01-03-2015,16.25,16.25,M,Supreme,The Sicilian Pizza
453,192,1,01-03-2015,12.25,12.25,S,Supreme,The Sicilian Pizza
460,196,1,01-03-2015,12.25,12.25,S,Supreme,The Sicilian Pizza
466,197,1,01-03-2015,20.75,20.75,L,Supreme,The Soppressata Pizza
349,144,1,01-03-2015,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
362,151,1,01-03-2015,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
437,186,1,01-03-2015,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
454,192,1,01-03-2015,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
350,144,1,01-03-2015,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
351,144,1,01-03-2015,20.75,20.75,L,Supreme,The Spicy Italian Pizza
324,137,1,01-03-2015,16.5,16.5,M,Supreme,The Spicy Italian Pizza
386,161,1,01-03-2015,16.5,16.5,M,Supreme,The Spicy Italian Pizza
461,196,1,01-03-2015,16.5,16.5,M,Supreme,The Spicy Italian Pizza
365,152,1,01-03-2015,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
360,149,1,01-03-2015,16,16,M,Veggie,The Spinach and Feta Pizza
431,183,1,01-03-2015,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
438,186,1,01-03-2015,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
441,187,1,01-03-2015,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
379,157,1,01-03-2015,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
432,183,1,01-03-2015,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
435,185,1,01-03-2015,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
407,172,1,01-03-2015,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
363,151,1,01-03-2015,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
340,143,1,01-03-2015,20.75,20.75,L,Chicken,The Thai Chicken Pizza
375,156,1,01-03-2015,20.75,20.75,L,Chicken,The Thai Chicken Pizza
408,172,1,01-03-2015,20.75,20.75,L,Chicken,The Thai Chicken Pizza
420,177,1,01-03-2015,20.75,20.75,L,Chicken,The Thai Chicken Pizza
439,186,1,01-03-2015,20.75,20.75,L,Chicken,The Thai Chicken Pizza
352,144,1,01-03-2015,16.75,16.75,M,Chicken,The Thai Chicken Pizza
381,158,1,01-03-2015,16.75,16.75,M,Chicken,The Thai Chicken Pizza
383,159,1,01-03-2015,16.75,16.75,M,Chicken,The Thai Chicken Pizza
366,152,1,01-03-2015,12.75,12.75,S,Chicken,The Thai Chicken Pizza
446,189,1,01-03-2015,12.75,12.75,S,Chicken,The Thai Chicken Pizza
353,144,1,01-03-2015,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
411,173,1,01-03-2015,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
331,140,1,01-03-2015,16,16,M,Veggie,The Vegetables + Vegetables Pizza
341,143,1,01-03-2015,16,16,M,Veggie,The Vegetables + Vegetables Pizza
400,168,1,01-03-2015,16,16,M,Veggie,The Vegetables + Vegetables Pizza
462,196,1,01-03-2015,16,16,M,Veggie,The Vegetables + Vegetables Pizza
424,179,1,01-03-2015,12,12,S,Veggie,The Vegetables + Vegetables Pizza
488,208,1,01-04-2015,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
489,208,1,01-04-2015,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
476,203,1,01-04-2015,20.75,20.75,L,Chicken,The California Chicken Pizza
493,209,1,01-04-2015,20.75,20.75,L,Chicken,The California Chicken Pizza
481,205,1,01-04-2015,12.75,12.75,S,Chicken,The California Chicken Pizza
482,205,1,01-04-2015,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
490,208,1,01-04-2015,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
497,213,1,01-04-2015,17.95,17.95,L,Veggie,The Four Cheese Pizza
492,208,1,01-04-2015,16,16,M,Classic,The Greek Pizza
479,203,1,01-04-2015,12,12,S,Classic,The Greek Pizza
496,212,1,01-04-2015,20.5,20.5,L,Classic,The Italian Capocollo Pizza
498,214,1,01-04-2015,20.5,20.5,L,Classic,The Italian Capocollo Pizza
499,214,1,01-04-2015,16.5,16.5,M,Supreme,The Italian Supreme Pizza
477,203,1,01-04-2015,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
500,214,1,01-04-2015,12,12,S,Veggie,The Mexicana Pizza
484,206,1,01-04-2015,16,16,M,Classic,The Napolitana Pizza
491,208,1,01-04-2015,12.5,12.5,M,Classic,The Pepperoni Pizza
485,206,1,01-04-2015,9.75,9.75,S,Classic,The Pepperoni Pizza
495,211,1,01-04-2015,9.75,9.75,S,Classic,The Pepperoni Pizza
478,203,1,01-04-2015,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
483,205,1,01-04-2015,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
480,204,1,01-04-2015,20.75,20.75,L,Supreme,The Spicy Italian Pizza
486,206,1,01-04-2015,20.75,20.75,L,Supreme,The Spicy Italian Pizza
487,207,1,01-04-2015,20.75,20.75,L,Supreme,The Spicy Italian Pizza
494,210,1,01-04-2015,12,12,S,Veggie,The Spinach and Feta Pizza
